date,season,acousticness,danceability,duration,energy,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
9/7/2013,1,0.042778399999999994,0.6639708,253.70629799999998,0.6447899999999999,4.2,0.1454195,-9.7375,0.7,0.09959660000000001,122.4057,4,0.6721532
8/31/2013,1,0.042778399999999994,0.6639708,253.706298,0.6447899999999999,4.2,0.14541949999999998,-9.7375,0.7,0.09959660000000001,122.4057,4,0.6721532
8/24/2013,1,0.0578388,0.6630439,263.440433,0.5999295,3.3,0.13609259999999998,-10.028099999999998,0.6,0.1221843,119.89670000000001,4,0.6018943
8/17/2013,1,0.0854272,0.6708363,263.572433,0.6451983,3.2,0.13352419999999998,-9.6494,0.6,0.1034754,120.8632,4,0.6455399999999999
8/10/2013,1,0.1287201,0.6653566000000001,263.68203400000004,0.6827694,3.5,0.1750661,-7.8149999999999995,0.5,0.0858478,120.45689999999999,4,0.6617611999999999
8/3/2013,1,0.13374270000000002,0.659362,269.853476,0.6216500999999999,3.9,0.20394649999999998,-9.8005,0.5,0.12571249999999998,121.60589999999999,4,0.6656272000000001
7/27/2013,1,0.1154063,0.6549906,261.29504099999997,0.6802351,4.8,0.22801869999999996,-8.5051,0.5,0.12205519999999999,119.71369999999999,4,0.7079929
7/20/2013,1,0.1297345,0.6672878999999999,259.276642,0.7361239,5,0.23820800000000003,-6.6277,0.5,0.1049898,114.2515,4,0.715091
7/13/2013,1,0.11491230000000001,0.6556644,256.95694100000003,0.7055334,4.8,0.1705216,-6.9724,0.5,0.09952989999999999,118.40259999999998,4,0.7523036000000001
7/6/2013,1,0.11491230000000001,0.6556644,256.95694100000003,0.7055334,4.8,0.1705216,-6.9724,0.5,0.09952989999999999,118.40259999999998,4,0.7523036000000001
6/29/2013,1,0.11367629999999998,0.6212943000000001,238.07774,0.7202167,5.5,0.1434507,-7.505599999999999,0.6,0.10040160000000001,118.43209999999999,4,0.7292596
6/22/2013,1,0.11367630000000002,0.6212943,238.07774,0.7202166999999999,5.5,0.1434507,-7.505600000000001,0.6,0.10040160000000001,118.43209999999999,4,0.7292596
6/15/2013,1,0.2063232,0.6686236999999999,251.599,0.6617872,4.4,0.18111159999999998,-7.4003,0.6,0.11148659999999999,117.4739,4,0.6616820000000001
6/8/2013,1,0.2182826,0.5945747000000001,243.88857399999998,0.6496199,5.1,0.17856109999999997,-8.138,0.6,0.10390600000000001,106.39479999999999,4,0.6628903000000002
6/1/2013,1,0.2141593,0.6183678,241.92412,0.6441312,4.5,0.112847,-8.3539,0.7,0.0818183,103.30620000000002,4,0.6365981000000001
5/25/2013,1,0.18053629999999998,0.6099182000000001,221.348683,0.6221135,4.3,0.1458447,-8.1833,0.9,0.08831829999999999,110.0272,4,0.5579608
5/18/2013,1,0.1740716,0.7000092,244.346546,0.6203103000000001,4.1,0.1304306,-8.0275,0.8,0.0958367,114.763,4,0.6010728
5/11/2013,1,0.1730137,0.6853009999999999,251.59376200000003,0.6870438000000001,4.6,0.1723458,-6.493899999999999,0.7,0.0969321,111.94379999999998,4,0.6188308
5/4/2013,1,0.18393969999999998,0.6628699,235.147349,0.598977,4.3,0.1643423,-7.7096,0.9,0.09858739999999999,110.62849999999999,4,0.5771782
4/27/2013,1,0.17955929999999995,0.6497047000000001,225.21271099999998,0.5447116000000001,5.8,0.1736032,-8.716800000000001,0.9,0.09247179999999999,107.62249999999999,4,0.5097967
4/20/2013,1,0.21875039999999996,0.6511499000000001,236.41831500000004,0.5534576,6.6,0.16628769999999998,-8.247200000000001,0.7,0.1001561,101.58030000000001,4,0.5225677000000001
4/13/2013,1,0.2819349,0.6423386000000001,238.615694,0.48609090000000005,7,0.1731193,-9.553299999999998,0.7,0.0947542,104.51589999999999,4,0.4479795999999999
4/6/2013,1,0.22661209999999996,0.6846648,239.31641099999996,0.5100139,6.3,0.1439148,-9.784,0.7,0.1190428,109.9279,4,0.4883946
3/30/2013,0,0.21820739999999997,0.7236825,238.05992199999997,0.5059271,6.4,0.1597761,-9.985499999999998,0.7,0.1250537,108.93130000000001,4,0.49411629999999995
3/23/2013,0,0.210338,0.7041204,233.13940499999998,0.490156,5.9,0.1526181,-10.203199999999999,0.8,0.11101999999999998,114.13359999999997,4,0.5219775
3/16/2013,0,0.21033799999999997,0.7041204000000001,233.13940499999995,0.4901560000000001,5.9,0.1526181,-10.203199999999999,0.8,0.11102000000000001,114.1336,4,0.5219775
3/9/2013,0,0.1204045,0.6757763999999999,231.999138,0.5377926000000002,6.1,0.1920062,-9.7684,0.8,0.11987600000000001,114.9471,4,0.5186396
3/2/2013,0,0.1860848,0.6942229000000001,230.78793599999995,0.5229381,4.8,0.2849563,-10.5733,0.8,0.13087090000000004,115.08840000000001,4,0.531036
2/23/2013,0,0.1504388,0.6468503999999999,240.461162,0.5556770999999999,4.4,0.24619599999999994,-12.1346,0.7,0.1251303,118.2438,4,0.5453876
2/16/2013,0,0.15046199999999996,0.6375533,239.41716200000002,0.5382648999999999,5.5,0.22075409999999995,-12.227099999999998,0.6,0.10389030000000002,114.6617,4,0.5022648000000001
2/9/2013,0,0.150462,0.6375533,239.41716199999996,0.5382649,5.5,0.22075409999999995,-12.2271,0.6,0.10389030000000002,114.6617,4,0.5022648000000001
2/2/2013,0,0.14181839999999998,0.6266533000000001,245.29582799999997,0.5035835000000001,5.3,0.26035699999999995,-12.0962,0.6,0.13598919999999998,109.26480000000001,4,0.4710829
1/26/2013,0,0.1684974,0.6347335000000001,245.221544,0.6348704000000002,6.1,0.34642300000000004,-8.133999999999999,0.7,0.10478100000000001,131.7545,4,0.4698525000000001
1/19/2013,0,0.1456599,0.6529042,251.78434899999996,0.6197341000000001,5.1,0.2518790000000001,-8.081699999999998,0.5,0.1689443,116.53039999999999,4,0.4334849
