date,season,ranking,acousticness,danceability,duration,energy,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4/12/2014,0,2,0.930235,0.415986,269.72254,0.285182,8,0.130341,-5.897,1,0.032347,123.695,4,0.320629
4/12/2014,0,3,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
4/12/2014,0,4,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
4/12/2014,0,5,0.000904,0.628573,348.93288,0.921905,1,0.53085,-3.857,1,0.048859,130.009,4,0.185442
4/12/2014,0,6,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
4/12/2014,0,7,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
4/12/2014,0,8,0.035277,0.392129,210.87955,0.804161,11,0.274712,-6.147,0,0.090304,172.308,4,0.573817
4/12/2014,0,9,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
4/12/2014,0,10,0.002081,0.789364,178.99057,0.404708,9,0.094998,-19.159,1,0.295675,100.003,4,0.237538
4/5/2014,0,1,0.282856,0.641703,240.67197,0.702971,5,0.27151,-8.829,0,0.105379,159.803,4,0.966271
4/5/2014,0,2,0.930235,0.415986,269.72254,0.285182,8,0.130341,-5.897,1,0.032347,123.695,4,0.320629
4/5/2014,0,3,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
4/5/2014,0,4,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
4/5/2014,0,5,0.000904,0.628573,348.93288,0.921905,1,0.53085,-3.857,1,0.048859,130.009,4,0.185442
4/5/2014,0,6,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
4/5/2014,0,7,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
4/5/2014,0,8,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
4/5/2014,0,9,0.035277,0.392129,210.87955,0.804161,11,0.274712,-6.147,0,0.090304,172.308,4,0.573817
4/5/2014,0,10,0.010673,0.570087,323.54639,0.6057,5,0.192739,-6.956,0,0.050454,139.923,4,0.416012
3/29/2014,0,1,0.282856,0.641703,240.67197,0.702971,5,0.27151,-8.829,0,0.105379,159.803,4,0.966271
3/29/2014,0,2,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
3/29/2014,0,3,0.930235,0.415986,269.72254,0.285182,8,0.130341,-5.897,1,0.032347,123.695,4,0.320629
3/29/2014,0,4,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
3/29/2014,0,5,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
3/29/2014,0,6,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
3/29/2014,0,7,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
3/29/2014,0,8,0.010673,0.570087,323.54639,0.6057,5,0.192739,-6.956,0,0.050454,139.923,4,0.416012
3/29/2014,0,9,0.968844,0.37922,161.41288,0.149871,7,0.118219,-16.558,1,0.037953,143.444,4,0.098218
3/29/2014,0,10,0.035277,0.392129,210.87955,0.804161,11,0.274712,-6.147,0,0.090304,172.308,4,0.573817
3/22/2014,0,1,0.282856,0.641703,240.67197,0.702971,5,0.27151,-8.829,0,0.105379,159.803,4,0.966271
3/22/2014,0,2,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
3/22/2014,0,3,0.930235,0.415986,269.72254,0.285182,8,0.130341,-5.897,1,0.032347,123.695,4,0.320629
3/22/2014,0,4,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
3/22/2014,0,5,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
3/22/2014,0,6,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
3/22/2014,0,7,0.010673,0.570087,323.54639,0.6057,5,0.192739,-6.956,0,0.050454,139.923,4,0.416012
3/22/2014,0,8,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
3/22/2014,0,9,0.000904,0.628573,348.93288,0.921905,1,0.53085,-3.857,1,0.048859,130.009,4,0.185442
3/22/2014,0,10,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
3/15/2014,0,1,0.282856,0.641703,240.67197,0.702971,5,0.27151,-8.829,0,0.105379,159.803,4,0.966271
3/15/2014,0,2,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
3/15/2014,0,3,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
3/15/2014,0,4,0.930235,0.415986,269.72254,0.285182,8,0.130341,-5.897,1,0.032347,123.695,4,0.320629
3/15/2014,0,5,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
3/15/2014,0,6,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
3/15/2014,0,7,0.010673,0.570087,323.54639,0.6057,5,0.192739,-6.956,0,0.050454,139.923,4,0.416012
3/15/2014,0,8,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
3/15/2014,0,9,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
3/15/2014,0,10,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
3/8/2014,0,1,0.282856,0.641703,240.67197,0.702971,5,0.27151,-8.829,0,0.105379,159.803,4,0.966271
3/8/2014,0,2,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
3/8/2014,0,3,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
3/8/2014,0,4,0.930235,0.415986,269.72254,0.285182,8,0.130341,-5.897,1,0.032347,123.695,4,0.320629
3/8/2014,0,5,0.010673,0.570087,323.54639,0.6057,5,0.192739,-6.956,0,0.050454,139.923,4,0.416012
3/8/2014,0,6,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
3/8/2014,0,7,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
3/8/2014,0,8,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
3/8/2014,0,9,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
3/8/2014,0,10,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
3/1/2014,0,1,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
3/1/2014,0,2,0.282856,0.641703,240.67197,0.702971,5,0.27151,-8.829,0,0.105379,159.803,4,0.966271
3/1/2014,0,3,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
3/1/2014,0,4,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
3/1/2014,0,5,0.010673,0.570087,323.54639,0.6057,5,0.192739,-6.956,0,0.050454,139.923,4,0.416012
3/1/2014,0,6,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
3/1/2014,0,7,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
3/1/2014,0,8,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
3/1/2014,0,9,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
3/1/2014,0,10,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
2/22/2014,0,1,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
2/22/2014,0,2,0.282856,0.641703,240.67197,0.702971,5,0.27151,-8.829,0,0.105379,159.803,4,0.966271
2/22/2014,0,3,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
2/22/2014,0,4,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
2/22/2014,0,5,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
2/22/2014,0,6,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
2/22/2014,0,7,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
2/22/2014,0,8,0.010673,0.570087,323.54639,0.6057,5,0.192739,-6.956,0,0.050454,139.923,4,0.416012
2/22/2014,0,9,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
2/22/2014,0,10,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
2/15/2014,0,1,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
2/15/2014,0,2,0.010673,0.570087,323.54639,0.6057,5,0.192739,-6.956,0,0.050454,139.923,4,0.416012
2/15/2014,0,3,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
2/15/2014,0,4,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
2/15/2014,0,5,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
2/15/2014,0,6,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
2/15/2014,0,7,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
2/15/2014,0,8,0.282856,0.641703,240.67197,0.702971,5,0.27151,-8.829,0,0.105379,159.803,4,0.966271
2/15/2014,0,9,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
2/15/2014,0,10,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
2/8/2014,0,1,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
2/8/2014,0,2,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
2/8/2014,0,3,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
2/8/2014,0,4,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
2/8/2014,0,5,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
2/8/2014,0,6,0.079763,0.417834,177.65288,0.803615,11,0.756514,-5.151,0,0.338089,59.401,4,0.738497
2/8/2014,0,7,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
2/8/2014,0,8,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
2/8/2014,0,9,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
2/8/2014,0,10,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
2/1/2014,0,1,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
2/1/2014,0,2,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
2/1/2014,0,3,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
2/1/2014,0,4,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
2/1/2014,0,5,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
2/1/2014,0,6,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
2/1/2014,0,7,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
2/1/2014,0,8,0.117865,0.686962,194.37288,0.572238,6,0.166941,-7.854,1,0.117081,100.015,4,0.4385
2/1/2014,0,9,0.218029,0.596851,257.92803,0.391971,3,0.2557,-16.181,1,0.045949,121.013,4,0.251034
2/1/2014,0,10,0.939019,0.721679,215.09179,0.100491,9,0.089896,-22.641,1,0.127101,129.173,4,0.567324
1/25/2014,0,1,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
1/25/2014,0,2,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
1/25/2014,0,3,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
1/25/2014,0,4,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
1/25/2014,0,5,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
1/25/2014,0,6,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
1/25/2014,0,7,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
1/25/2014,0,8,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
1/25/2014,0,9,0.000307,0.646269,263.29288,0.726347,0,0.051764,-4.588,0,0.042728,126,4,0.302907
1/25/2014,0,10,0.218029,0.596851,257.92803,0.391971,3,0.2557,-16.181,1,0.045949,121.013,4,0.251034
1/18/2014,0,1,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
1/18/2014,0,2,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
1/18/2014,0,3,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
1/18/2014,0,4,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
1/18/2014,0,5,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
1/18/2014,0,6,0.342399,0.664974,225.0478,0.389369,6,0.688029,-16.517,1,0.26687,131.975,4,0.493227
1/18/2014,0,7,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
1/18/2014,0,8,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
1/18/2014,0,9,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
1/18/2014,0,10,0.000307,0.646269,263.29288,0.726347,0,0.051764,-4.588,0,0.042728,126,4,0.302907
1/11/2014,0,1,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
1/11/2014,0,2,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
1/11/2014,0,3,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
1/11/2014,0,4,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
1/11/2014,0,5,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
1/11/2014,0,6,0.000307,0.646269,263.29288,0.726347,0,0.051764,-4.588,0,0.042728,126,4,0.302907
1/11/2014,0,7,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
1/11/2014,0,8,0.005171,0.353793,203.78621,0.820489,10,0.267212,-3.981,1,0.041712,183.72,4,0.134569
1/11/2014,0,9,0.218029,0.596851,257.92803,0.391971,3,0.2557,-16.181,1,0.045949,121.013,4,0.251034
1/11/2014,0,10,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
1/4/2014,0,1,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
1/4/2014,0,2,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
1/4/2014,0,3,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
1/4/2014,0,4,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
1/4/2014,0,5,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
1/4/2014,0,6,0.000307,0.646269,263.29288,0.726347,0,0.051764,-4.588,0,0.042728,126,4,0.302907
1/4/2014,0,7,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
1/4/2014,0,8,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
1/4/2014,0,9,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
1/4/2014,0,10,0.218029,0.596851,257.92803,0.391971,3,0.2557,-16.181,1,0.045949,121.013,4,0.251034
12/28/2013,0,1,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
12/28/2013,0,2,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
12/28/2013,0,3,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
12/28/2013,0,4,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
12/28/2013,0,5,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
12/28/2013,0,6,0.000307,0.646269,263.29288,0.726347,0,0.051764,-4.588,0,0.042728,126,4,0.302907
12/28/2013,0,7,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
12/28/2013,0,8,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
12/28/2013,0,9,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
12/28/2013,0,10,0.218029,0.596851,257.92803,0.391971,3,0.2557,-16.181,1,0.045949,121.013,4,0.251034
12/21/2013,0,1,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
12/21/2013,0,2,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
12/21/2013,0,3,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
12/21/2013,0,4,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
12/21/2013,0,5,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
12/21/2013,0,6,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
12/21/2013,0,7,0.000307,0.646269,263.29288,0.726347,0,0.051764,-4.588,0,0.042728,126,4,0.302907
12/21/2013,0,8,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
12/21/2013,0,9,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
12/21/2013,0,10,0.005246,0.77586,228.66621,0.368432,6,0.075218,-9.061,0,0.104645,100.006,4,0.283399
12/14/2013,0,1,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
12/14/2013,0,2,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
12/14/2013,0,3,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
12/14/2013,0,4,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
12/14/2013,0,5,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
12/14/2013,0,6,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
12/14/2013,0,7,0.000307,0.646269,263.29288,0.726347,0,0.051764,-4.588,0,0.042728,126,4,0.302907
12/14/2013,0,8,0.218029,0.596851,257.92803,0.391971,3,0.2557,-16.181,1,0.045949,121.013,4,0.251034
12/14/2013,0,9,0.005171,0.353793,203.78621,0.820489,10,0.267212,-3.981,1,0.041712,183.72,4,0.134569
12/14/2013,0,10,0.853131,0.455703,231.23955,0.129309,2,0.087296,-9.936,1,0.034413,139.621,3,0.081251
12/7/2013,0,1,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
12/7/2013,0,2,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
12/7/2013,0,3,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
12/7/2013,0,4,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
12/7/2013,0,5,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
12/7/2013,0,6,0.000307,0.646269,263.29288,0.726347,0,0.051764,-4.588,0,0.042728,126,4,0.302907
12/7/2013,0,7,0.005171,0.353793,203.78621,0.820489,10,0.267212,-3.981,1,0.041712,183.72,4,0.134569
12/7/2013,0,8,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
12/7/2013,0,9,0.005246,0.77586,228.66621,0.368432,6,0.075218,-9.061,0,0.104645,100.006,4,0.283399
12/7/2013,0,10,0.864917,0.523805,262.54476,0.066005,7,0.589102,-21.851,1,0.067828,76.047,5,0.294616
11/30/2013,0,1,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
11/30/2013,0,2,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
11/30/2013,0,3,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
11/30/2013,0,4,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
11/30/2013,0,5,0.005171,0.353793,203.78621,0.820489,10,0.267212,-3.981,1,0.041712,183.72,4,0.134569
11/30/2013,0,6,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
11/30/2013,0,7,0.000307,0.646269,263.29288,0.726347,0,0.051764,-4.588,0,0.042728,126,4,0.302907
11/30/2013,0,8,0.005246,0.77586,228.66621,0.368432,6,0.075218,-9.061,0,0.104645,100.006,4,0.283399
11/30/2013,0,9,0.028213,0.663457,215.63955,0.576824,7,0.080018,-10.723,0,0.054303,139.936,4,0.748553
11/30/2013,0,10,0.026808,0.586814,178.11955,0.972742,11,0.457417,-3.862,1,0.104483,129.963,4,0.757586
11/23/2013,0,1,0.130799,0.756297,247.72757,0.131108,0,0.140526,-24.736,1,0.098306,85.028,4,0.21096
11/23/2013,0,2,0.068182,0.718454,324.40757,0.58358,9,0.085115,-14.204,1,0.274634,110.035,4,0.582503
11/23/2013,0,3,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
11/23/2013,0,4,0.005171,0.353793,203.78621,0.820489,10,0.267212,-3.981,1,0.041712,183.72,4,0.134569
11/23/2013,0,5,0.005752,0.523615,264.19619,0.750421,2,0.209772,-6.647,1,0.0547,124.173,4,0.547722
11/23/2013,0,6,0.005246,0.77586,228.66621,0.368432,6,0.075218,-9.061,0,0.104645,100.006,4,0.283399
11/23/2013,0,7,0.019061,0.589336,259.58621,0.857334,9,0.446493,-6.017,1,0.078404,128.018,4,0.375928
11/23/2013,0,8,0.673158,0.336955,221.57288,0.419594,3,0.084689,-6.503,1,0.034738,127.766,4,0.16023
