date,season,ranking,acousticness,danceability,duration,energy,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
11/23/2013,0,6,0.251195,0.595919,243.62331,0.594719,3,0.151991,-8.121,1,0.050365,121.111,4,0.287292
11/23/2013,0,7,0.000362,0.83642,317.53601,0.413563,2,0.122944,-13.295,1,0.405226,139.998,4,0.203645
11/23/2013,0,8,0.067378,0.78258,250.30621,0.706805,9,0.086758,-8.787,1,0.087757,110.025,4,0.589566
11/23/2013,0,9,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
11/23/2013,0,10,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
11/16/2013,0,1,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
11/16/2013,0,2,0.180361,0.791806,190.18481,0.421895,7,0.122367,-9.567,1,0.106567,84.981,4,0.328322
11/16/2013,0,3,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
11/16/2013,0,4,0.000362,0.83642,317.53601,0.413563,2,0.122944,-13.295,1,0.405226,139.998,4,0.203645
11/16/2013,0,5,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
11/16/2013,0,6,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
11/16/2013,0,7,0.003177,0.652719,229.89537,0.559092,6,0.577815,-8.568,0,0.099402,101.814,4,0.33541
11/16/2013,0,8,0.160145,0.76739,235.57288,0.495066,10,0.160852,-7.261,0,0.078891,85.512,4,0.69913
11/16/2013,0,9,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
11/16/2013,0,10,0.451321,0.822758,238.45288,0.457582,1,0.100133,-9.672,1,0.061858,119.066,4,0.275324
11/9/2013,0,1,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
11/9/2013,0,2,0.180361,0.791806,190.18481,0.421895,7,0.122367,-9.567,1,0.106567,84.981,4,0.328322
11/9/2013,0,3,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
11/9/2013,0,4,0.121174,0.704527,213.70621,0.862768,6,0.126155,-4.313,1,0.046319,128.005,4,0.506017
11/9/2013,0,5,0.000362,0.83642,317.53601,0.413563,2,0.122944,-13.295,1,0.405226,139.998,4,0.203645
11/9/2013,0,6,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
11/9/2013,0,7,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
11/9/2013,0,8,0.003177,0.652719,229.89537,0.559092,6,0.577815,-8.568,0,0.099402,101.814,4,0.33541
11/9/2013,0,9,0.160145,0.76739,235.57288,0.495066,10,0.160852,-7.261,0,0.078891,85.512,4,0.69913
11/9/2013,0,10,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
11/2/2013,0,1,0.121174,0.704527,213.70621,0.862768,6,0.126155,-4.313,1,0.046319,128.005,4,0.506017
11/2/2013,0,2,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
11/2/2013,0,3,0.180361,0.791806,190.18481,0.421895,7,0.122367,-9.567,1,0.106567,84.981,4,0.328322
11/2/2013,0,4,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
11/2/2013,0,5,0.006408,0.633742,200.04635,0.702245,10,0.237243,-8.847,1,0.050525,129.006,4,0.756927
11/2/2013,0,6,0.003177,0.652719,229.89537,0.559092,6,0.577815,-8.568,0,0.099402,101.814,4,0.33541
11/2/2013,0,7,0.000362,0.83642,317.53601,0.413563,2,0.122944,-13.295,1,0.405226,139.998,4,0.203645
11/2/2013,0,8,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
11/2/2013,0,9,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
11/2/2013,0,10,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
10/26/2013,1,1,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
10/26/2013,1,2,0.121174,0.704527,213.70621,0.862768,6,0.126155,-4.313,1,0.046319,128.005,4,0.506017
10/26/2013,1,3,0.180361,0.791806,190.18481,0.421895,7,0.122367,-9.567,1,0.106567,84.981,4,0.328322
10/26/2013,1,4,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
10/26/2013,1,5,0.003177,0.652719,229.89537,0.559092,6,0.577815,-8.568,0,0.099402,101.814,4,0.33541
10/26/2013,1,6,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
10/26/2013,1,7,0.000362,0.83642,317.53601,0.413563,2,0.122944,-13.295,1,0.405226,139.998,4,0.203645
10/26/2013,1,8,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
10/26/2013,1,9,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
10/26/2013,1,10,0.160145,0.76739,235.57288,0.495066,10,0.160852,-7.261,0,0.078891,85.512,4,0.69913
10/19/2013,1,1,0.121174,0.704527,213.70621,0.862768,6,0.126155,-4.313,1,0.046319,128.005,4,0.506017
10/19/2013,1,2,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
10/19/2013,1,3,0.180361,0.791806,190.18481,0.421895,7,0.122367,-9.567,1,0.106567,84.981,4,0.328322
10/19/2013,1,4,0.017773,0.851074,332.24957,0.672101,10,0.079744,-6.141,0,0.258512,92.79,4,0.319017
10/19/2013,1,5,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
10/19/2013,1,6,0.049239,0.775498,196.51197,0.281393,6,0.062852,-16.728,0,0.05903,134.006,4,0.359584
10/19/2013,1,7,0.003177,0.652719,229.89537,0.559092,6,0.577815,-8.568,0,0.099402,101.814,4,0.33541
10/19/2013,1,8,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
10/19/2013,1,9,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
10/19/2013,1,10,0.165745,0.636974,248.7317,0.793627,4,0.063121,-6.659,1,0.193121,127.958,4,0.869001
10/12/2013,1,1,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
10/12/2013,1,2,0.121174,0.704527,213.70621,0.862768,6,0.126155,-4.313,1,0.046319,128.005,4,0.506017
10/12/2013,1,3,0.000362,0.83642,317.53601,0.413563,2,0.122944,-13.295,1,0.405226,139.998,4,0.203645
10/12/2013,1,4,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
10/12/2013,1,5,0.180361,0.791806,190.18481,0.421895,7,0.122367,-9.567,1,0.106567,84.981,4,0.328322
10/12/2013,1,6,0.003177,0.652719,229.89537,0.559092,6,0.577815,-8.568,0,0.099402,101.814,4,0.33541
10/12/2013,1,7,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
10/12/2013,1,8,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
10/12/2013,1,9,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
10/12/2013,1,10,0.204546,0.655806,314.20757,0.382189,2,0.082861,-16.011,0,0.158719,144.945,4,0.148007
10/5/2013,1,1,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
10/5/2013,1,2,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
10/5/2013,1,3,0.121174,0.704527,213.70621,0.862768,6,0.126155,-4.313,1,0.046319,128.005,4,0.506017
10/5/2013,1,4,0.180361,0.791806,190.18481,0.421895,7,0.122367,-9.567,1,0.106567,84.981,4,0.328322
10/5/2013,1,5,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
10/5/2013,1,6,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
10/5/2013,1,7,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
10/5/2013,1,8,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
10/5/2013,1,9,0.204546,0.655806,314.20757,0.382189,2,0.082861,-16.011,0,0.158719,144.945,4,0.148007
10/5/2013,1,10,0.028213,0.663457,215.63955,0.576824,7,0.080018,-10.723,0,0.054303,139.936,4,0.748553
9/28/2013,1,1,0.320161,0.520518,259.00803,0.252133,5,0.096628,-15.694,1,0.054549,119.75,4,0.179288
9/28/2013,1,2,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
9/28/2013,1,3,0.121174,0.704527,213.70621,0.862768,6,0.126155,-4.313,1,0.046319,128.005,4,0.506017
9/28/2013,1,4,0.025097,0.697033,265.96757,0.747494,6,0.066941,-10.51,0,0.416289,95.004,4,0.513436
9/28/2013,1,5,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
9/28/2013,1,6,0.180361,0.791806,190.18481,0.421895,7,0.122367,-9.567,1,0.106567,84.981,4,0.328322
9/28/2013,1,7,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
9/28/2013,1,8,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
9/28/2013,1,9,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
9/28/2013,1,10,0.028213,0.663457,215.63955,0.576824,7,0.080018,-10.723,0,0.054303,139.936,4,0.748553
9/21/2013,1,1,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
9/21/2013,1,2,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
9/21/2013,1,3,0.121174,0.704527,213.70621,0.862768,6,0.126155,-4.313,1,0.046319,128.005,4,0.506017
9/21/2013,1,4,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
9/21/2013,1,5,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
9/21/2013,1,6,0.204546,0.655806,314.20757,0.382189,2,0.082861,-16.011,0,0.158719,144.945,4,0.148007
9/21/2013,1,7,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
9/21/2013,1,8,0.180361,0.791806,190.18481,0.421895,7,0.122367,-9.567,1,0.106567,84.981,4,0.328322
9/21/2013,1,9,0.018715,0.65045,200.10912,0.872312,1,0.076817,-3.053,1,0.046099,118.506,4,0.508349
9/21/2013,1,10,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
9/14/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
9/14/2013,1,2,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
9/14/2013,1,3,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
9/14/2013,1,4,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
9/14/2013,1,5,0.204546,0.655806,314.20757,0.382189,2,0.082861,-16.011,0,0.158719,144.945,4,0.148007
9/14/2013,1,6,0.028213,0.663457,215.63955,0.576824,7,0.080018,-10.723,0,0.054303,139.936,4,0.748553
9/14/2013,1,7,0.018715,0.65045,200.10912,0.872312,1,0.076817,-3.053,1,0.046099,118.506,4,0.508349
9/14/2013,1,8,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
9/14/2013,1,9,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
9/14/2013,1,10,0.013319,0.782654,339.08571,0.665499,1,0.250314,-9.65,0,0.037605,119.995,4,0.702001
9/7/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
9/7/2013,1,2,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
9/7/2013,1,3,0.028213,0.663457,215.63955,0.576824,7,0.080018,-10.723,0,0.054303,139.936,4,0.748553
9/7/2013,1,4,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
9/7/2013,1,5,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
9/7/2013,1,6,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
9/7/2013,1,7,0.018715,0.65045,200.10912,0.872312,1,0.076817,-3.053,1,0.046099,118.506,4,0.508349
9/7/2013,1,8,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
9/7/2013,1,9,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
9/7/2013,1,10,0.068941,0.590504,261.82354,0.261119,5,0.365621,-22.908,1,0.444746,129.996,4,0.547009
8/31/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
8/31/2013,1,2,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
8/31/2013,1,3,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
8/31/2013,1,4,0.090109,0.749624,239.33288,0.786797,10,0.14464,-9.644,1,0.184007,124.993,4,0.78315
8/31/2013,1,5,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
8/31/2013,1,6,0.018715,0.65045,200.10912,0.872312,1,0.076817,-3.053,1,0.046099,118.506,4,0.508349
8/31/2013,1,7,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
8/31/2013,1,8,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
8/31/2013,1,9,0.028213,0.663457,215.63955,0.576824,7,0.080018,-10.723,0,0.054303,139.936,4,0.748553
8/31/2013,1,10,0.068941,0.590504,261.82354,0.261119,5,0.365621,-22.908,1,0.444746,129.996,4,0.547009
8/24/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
8/24/2013,1,2,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
8/24/2013,1,3,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
8/24/2013,1,4,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
8/24/2013,1,5,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
8/24/2013,1,6,0.018715,0.65045,200.10912,0.872312,1,0.076817,-3.053,1,0.046099,118.506,4,0.508349
8/24/2013,1,7,0.068941,0.590504,261.82354,0.261119,5,0.365621,-22.908,1,0.444746,129.996,4,0.547009
8/24/2013,1,8,0.204546,0.655806,314.20757,0.382189,2,0.082861,-16.011,0,0.158719,144.945,4,0.148007
8/24/2013,1,9,0.06438,0.748006,238.10621,0.532827,6,0.048528,-7.262,0,0.305468,94.894,4,0.681107
8/24/2013,1,10,0.003433,0.525726,246.58621,0.798627,2,0.165894,-5.35,1,0.053204,124.043,4,0.605856
8/17/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
8/17/2013,1,2,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
8/17/2013,1,3,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
8/17/2013,1,4,0.018715,0.65045,200.10912,0.872312,1,0.076817,-3.053,1,0.046099,118.506,4,0.508349
8/17/2013,1,5,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
8/17/2013,1,6,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
8/17/2013,1,7,0.068941,0.590504,261.82354,0.261119,5,0.365621,-22.908,1,0.444746,129.996,4,0.547009
8/17/2013,1,8,0.316136,0.717416,227.02621,0.869106,5,0.087235,-3.739,0,0.084379,82.536,4,0.859994
8/17/2013,1,9,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
8/17/2013,1,10,0.204546,0.655806,314.20757,0.382189,2,0.082861,-16.011,0,0.158719,144.945,4,0.148007
8/10/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
8/10/2013,1,2,0.018715,0.65045,200.10912,0.872312,1,0.076817,-3.053,1,0.046099,118.506,4,0.508349
8/10/2013,1,3,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
8/10/2013,1,4,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
8/10/2013,1,5,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
8/10/2013,1,6,0.50187,0.535707,262.91955,0.63683,8,0.78104,-4.564,0,0.26847,125.933,4,0.709221
8/10/2013,1,7,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
8/10/2013,1,8,0.316136,0.717416,227.02621,0.869106,5,0.087235,-3.739,0,0.084379,82.536,4,0.859994
8/10/2013,1,9,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
8/10/2013,1,10,0.204546,0.655806,314.20757,0.382189,2,0.082861,-16.011,0,0.158719,144.945,4,0.148007
8/3/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
8/3/2013,1,2,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
8/3/2013,1,3,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
8/3/2013,1,4,0.50187,0.535707,262.91955,0.63683,8,0.78104,-4.564,0,0.26847,125.933,4,0.709221
8/3/2013,1,5,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
8/3/2013,1,6,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
8/3/2013,1,7,0.316136,0.717416,227.02621,0.869106,5,0.087235,-3.739,0,0.084379,82.536,4,0.859994
8/3/2013,1,8,0.204546,0.655806,314.20757,0.382189,2,0.082861,-16.011,0,0.158719,144.945,4,0.148007
8/3/2013,1,9,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
8/3/2013,1,10,0.068941,0.590504,261.82354,0.261119,5,0.365621,-22.908,1,0.444746,129.996,4,0.547009
7/27/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
7/27/2013,1,2,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
7/27/2013,1,3,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
7/27/2013,1,4,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
7/27/2013,1,5,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
7/27/2013,1,6,0.50187,0.535707,262.91955,0.63683,8,0.78104,-4.564,0,0.26847,125.933,4,0.709221
7/27/2013,1,7,0.316136,0.717416,227.02621,0.869106,5,0.087235,-3.739,0,0.084379,82.536,4,0.859994
7/27/2013,1,8,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
7/27/2013,1,9,0.068941,0.590504,261.82354,0.261119,5,0.365621,-22.908,1,0.444746,129.996,4,0.547009
7/27/2013,1,10,0.021182,0.612092,228.62322,0.968039,11,0.323583,-3.057,0,0.122146,126.023,4,0.571664
7/20/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
7/20/2013,1,2,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
7/20/2013,1,3,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
7/20/2013,1,4,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
7/20/2013,1,5,0.50187,0.535707,262.91955,0.63683,8,0.78104,-4.564,0,0.26847,125.933,4,0.709221
7/20/2013,1,6,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
7/20/2013,1,7,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
7/20/2013,1,8,0.212223,0.713477,241.63955,0.820007,7,0.467514,-4.134,1,0.274092,75.374,4,0.61799
7/20/2013,1,9,0.316136,0.717416,227.02621,0.869106,5,0.087235,-3.739,0,0.084379,82.536,4,0.859994
7/20/2013,1,10,0.021182,0.612092,228.62322,0.968039,11,0.323583,-3.057,0,0.122146,126.023,4,0.571664
7/13/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
7/13/2013,1,2,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
7/13/2013,1,3,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
7/13/2013,1,4,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
7/13/2013,1,5,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
7/13/2013,1,6,0.316136,0.717416,227.02621,0.869106,5,0.087235,-3.739,0,0.084379,82.536,4,0.859994
7/13/2013,1,7,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
7/13/2013,1,8,0.50187,0.535707,262.91955,0.63683,8,0.78104,-4.564,0,0.26847,125.933,4,0.709221
7/13/2013,1,9,0.06438,0.748006,238.10621,0.532827,6,0.048528,-7.262,0,0.305468,94.894,4,0.681107
7/13/2013,1,10,0.020803,0.461328,208.95955,0.949314,10,0.065705,-3.376,1,0.036171,148.014,4,0.880673
7/6/2013,1,1,0.013179,0.607524,224.95156,0.593756,1,0.323299,-7.257,0,0.037349,80.005,4,0.55509
7/6/2013,1,2,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
7/6/2013,1,3,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
7/6/2013,1,4,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
7/6/2013,1,5,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
7/6/2013,1,6,0.316136,0.717416,227.02621,0.869106,5,0.087235,-3.739,0,0.084379,82.536,4,0.859994
7/6/2013,1,7,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
7/6/2013,1,8,0.50187,0.535707,262.91955,0.63683,8,0.78104,-4.564,0,0.26847,125.933,4,0.709221
7/6/2013,1,9,0.06438,0.748006,238.10621,0.532827,6,0.048528,-7.262,0,0.305468,94.894,4,0.681107
7/6/2013,1,10,0.020803,0.461328,208.95955,0.949314,10,0.065705,-3.376,1,0.036171,148.014,4,0.880673
6/29/2013,1,1,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
6/29/2013,1,2,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
6/29/2013,1,3,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
6/29/2013,1,4,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
6/29/2013,1,5,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
6/29/2013,1,6,0.316136,0.717416,227.02621,0.869106,5,0.087235,-3.739,0,0.084379,82.536,4,0.859994
6/29/2013,1,7,0.06438,0.748006,238.10621,0.532827,6,0.048528,-7.262,0,0.305468,94.894,4,0.681107
6/29/2013,1,8,0.50187,0.535707,262.91955,0.63683,8,0.78104,-4.564,0,0.26847,125.933,4,0.709221
6/29/2013,1,9,0.000819,0.263823,36.15955,0.740589,8,0.05259,-12.589,1,0.046066,80.3,4,0.32465
6/29/2013,1,10,0.020803,0.461328,208.95955,0.949314,10,0.065705,-3.376,1,0.036171,148.014,4,0.880673
6/22/2013,1,1,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
6/22/2013,1,2,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
6/22/2013,1,3,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
6/22/2013,1,4,0.135614,0.405363,259.60444,0.372403,6,0.064578,-16.847,1,0.030165,142.605,4,0.503393
6/22/2013,1,5,0.316136,0.717416,227.02621,0.869106,5,0.087235,-3.739,0,0.084379,82.536,4,0.859994
6/22/2013,1,6,0.000819,0.263823,36.15955,0.740589,8,0.05259,-12.589,1,0.046066,80.3,4,0.32465
6/22/2013,1,7,0.06438,0.748006,238.10621,0.532827,6,0.048528,-7.262,0,0.305468,94.894,4,0.681107
6/22/2013,1,8,0.007288,0.850779,224.07791,0.587592,2,0.059692,-6.873,1,0.04401,119.982,4,0.823868
6/22/2013,1,9,0.020803,0.461328,208.95955,0.949314,10,0.065705,-3.376,1,0.036171,148.014,4,0.880673
6/22/2013,1,10,0.50187,0.535707,262.91955,0.63683,8,0.78104,-4.564,0,0.26847,125.933,4,0.709221
6/15/2013,1,1,0.022267,0.785359,295.34621,0.804214,2,0.11504,-5.235,1,0.06186,127.943,4,0.781185
6/15/2013,1,2,0.040025,0.810922,369.59156,0.794256,6,0.058596,-9.485,0,0.040223,116.048,4,0.865079
6/15/2013,1,3,0.027561,0.63424,258.98621,0.915036,2,0.101503,-5.086,1,0.087204,146.066,4,0.863426
