date,season,acousticness,danceability,duration,energy,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
5/31/1986,1,0.20059870000000002,0.5325297,262.291389,0.5525353,3.6,0.3436475,-10.358900000000002,0.7,0.044263,105.34270000000001,3.6,0.5380776999999999
5/24/1986,1,0.2600592,0.5611953,257.36261299999995,0.4758724,5,0.3509442,-12.7614,0.7,0.04130479999999999,100.7907,3.6,0.5514605
5/17/1986,1,0.235431,0.5567963,261.98976400000004,0.5367664000000001,4.8,0.34897040000000007,-10.634400000000001,0.6,0.048905199999999996,102.18169999999999,3.6,0.5566153
5/10/1986,1,0.1859038,0.565484,248.10200900000004,0.6098199,4.8,0.33131140000000003,-9.1341,0.7,0.0513387,103.35849999999998,3.6,0.6079196
5/3/1986,1,0.2244412,0.6092063999999999,240.43178600000002,0.5927769,4,0.28143660000000004,-8.145799999999998,0.8,0.05805389999999999,105.47819999999999,3.6,0.6358732
4/26/1986,0,0.21079119999999998,0.6430869,222.66980800000002,0.5853299999999999,3.4,0.23273950000000004,-9.033700000000001,0.8,0.0570117,103.112,3.6,0.683814
4/19/1986,0,0.1527017,0.516293,157.524675,0.5020266,3.5,0.22462090000000004,-5.892100000000001,0.7,0.0464157,78.46099999999998,2.8,0.5374027
4/12/1986,0,0.1534659,0.5592554,174.96729599999998,0.5974351,4.4,0.2508641,-6.300600000000001,0.8,0.05424520000000001,94.8336,3.2,0.6224316999999999
4/5/1986,0,0.2707903,0.579547,222.43571699999998,0.585149,5.1,0.16578140000000002,-7.95,0.9,0.05411970000000001,103.8498,3.6,0.6292662
3/29/1986,0,0.23558449999999995,0.5225758,222.02139500000004,0.5669508000000001,5.8,0.1746639,-8.3932,0.8,0.055654300000000004,107.7456,3.6,0.5049077
3/22/1986,0,0.2456235,0.614492,245.51925999999997,0.6421303,6.8,0.2395196,-9.3988,1,0.06010070000000001,110.7879,4,0.6037946000000001
3/15/1986,0,0.3086054,0.5916216,265.95581300000003,0.6434088,5.8,0.2961719,-9.5266,0.9,0.0452616,113.0945,4,0.5974543000000001
3/8/1986,0,0.29575120000000005,0.623104,271.08841300000006,0.6503458,5.4,0.2874617,-9.2797,0.8,0.0417376,111.83310000000002,4,0.5777673999999999
3/1/1986,0,0.2713008,0.5518881,246.07085700000002,0.5907297,5,0.2561519,-7.9931,0.7,0.0375538,100.943,3.6,0.516549
2/22/1986,0,0.1739326,0.5084596,222.03516600000003,0.5553687999999999,4.8,0.22516879999999997,-6.6182,0.5,0.0314759,86.8924,3.2,0.4928032
